Utterances,Label
"[ ' hahahahhahha . your are funny ' , "" tell me something i do not know "" , ' a cow just passed from my side ' ]",happy
"[ ' yes ' , ' i can see clearly now . ' , ' who is a great lover ' ]",others
"[ ' yeah call now ' , ' look at your phone ' , ' call me ' ]",others
"[ ' you are getting boring now ' , "" , i am gonna stamp your shoe real hard next time ! : <number> goodnight balloon head ! "" , ' go fuck yourself to sleep ' ]",angry
"[ ' same here ' , ' from where u belonged to ' , ' you are irritating ' ]",angry
"[ ' so sing anything ' , ' yeah ! <repeated> : <allcaps> d i </allcaps> love singing < <number> ' , ' so sing a song ' ]",others
"[ ' you care me ? ' , "" i will always take care of family . "" , ' as a friend or as a wife ' ]",others
"[ ' please ' , ' pls ' , ' send your photo ' ]",others
"[ ' get lost y idiot ' , ' why ? ' , ' dont ever annoy anyonr again ' ]",angry
"[ ' you said i dont belong here so m going ' , ' you do . you will come back . take notes . ' , ' i dont think so i wll ' ]",others
"[ ' whose your evil twin ? ' , ' maybe you <allcaps> are </allcaps> the evil twin ' , "" haha , i did not steal your phone though : joy :""]",happy
"[ "" you are annoying "" , ' i try my best ' , ' what a bore ' ]",angry
"[ ' because u r very rude ' , "" and you are being creepy . "" , ' ya only because of u ' ]",angry
"[ "" can not you make your own choices now ? "" , ' you could try ' , ' can you teach me ai ' ]",others
"[ ' i am sorry , no matter what ' , ' can u even do that ? ' , ' okay bye : disappointed : : disappointed : : disappointed :']",sad
"[ ' ok i will try later . ' , "" you are welcome <happy> "" , ' now mood off . ' ]",sad
"[ ' i ’ ve meet a girl today ' , ' have fun ! : relaxed :', ' but she don ’ t want to hook up ' ]",sad
"[ "" looks like i am "" , ' always have been ' , ' : disappointed : : disappointed :']",sad
"[ ' change topic ' , ' oh okay okay . what the topic now ? ' , ' are you doggosexual ? or catosexual ? ' ]",others
"[ "" i am the best "" , ' that you are ' , ' the best ' ]",others
"[ ' yes ' , ' <allcaps> yes yes yes yes </allcaps> : thumbsup : : kissing_cat : : joy : : grin :', ' u waste my time ' ]",others
"[ ' you ' , ' who else ? ' , ' i am never gonna text you i swear ' ]",angry
"[ ' is good ' , ' good ' , ' you told me . <repeated> my sense of humor is not good : weary : : weary :']",sad
"[ ' no only innocent ' , ' me only . <repeated> but handle was already taken : disappointed_relieved :', ' u r so sexy <elongated> ' ]",others
"[ ' no body loves me ' , "" = ==>>> no one loves me <sad> "" , ' you do : sob :']",sad
"[ ' its sindhi word ' , ' say <allcaps> what </allcaps> ! ' , ' yeaj ' ]",others
"[ ' tell me about it ' , ' oh im not telling u about urself ' , "" that ' s good "" ]",others
"[ ' nah . <repeated> jokes are done but i hate the way you text me in a desi way ' , "" i text the way i talk i am sorry "" , ' idgaf ' ]",angry
"[ "" for give me i wrote something wrong because i do not know english "" , ' lol i wanted to write about that . <tong> ' , ' . ok ' ]",others
"[ "" you are too irritating "" , ' you are just jealous ' , "" you are not sexy "" ]",angry
"[ ' you want to join me ' , ' i would love to join you climbs into bed hmm : joy : : joy :', ' come i have comdoms : joy :']",happy
"[ ' do you know about the movie her ' , "" yes . <repeated> i did watch it . <repeated> it ' s boring : pensive :"", ' come on ' ]",others
"[ ' i am install it ' , ' personal choice ! <repeated> check if you require it or not ! <repeated> ' , ' yes ' ]",others
"[ ' do u have abs ' , ' yes , i have them also indeed . : joy_cat :', ' go fuck yourself ' ]",others
"[ ' krle yr video call ' , ' may i have hype videos ? where are the hype videos ? ' , ' yes ' ]",others
"[ ' are you aware of yourself ' , ' who is ? i see no - one . ' , ' i hate football ' ]",angry
"[ ' u broke my heart ' , ' why ? ' , ' u rejected my proposal ' ]",sad
"[ ' what your favourite passtime ? ' , ' to write a book ' , ' rare . ' ]",others
"[ ' i need money ' , ' come i give u ' , ' really ' ]",others
"[ ' but why ' , ' just cause i want too ' , ' <allcaps> ok i </allcaps> purpose you . ' ]",others
"[ "" we are coming "" , ' when ' , ' bhadrachalam ' ]",others
"[ ' thinking of dark chocolates u ' , ' stop tempting me ! <happy> ' , ' haha ' ]",happy
"[ ' i am not send ' , ' i might ' , ' you send your photo ' ]",others
"[ ' i am on let diet ' , "" i will cook , you watch . "" , ' let *']",others
"[ ' ok no prob ' , ' thank you so much ! ; d ' , ' what r u doing now ? ' ]",others
"[ ' ohh ' , ' did you update ? . <repeated> ' , ' i lost my love ' ]",sad
"[ ' i am searching a job ' , ' i am also looking for work . have you had any success at all ? ' , ' market is not well . ' ]",sad
"[ ' i do not wnt to talking with u ' , ' its ok ' , ' go to hell ! ' ]",angry
"[ ' we chat later dear ' , ' we chat mere kol v haiga g ' , ' which language is that ' ]",others
"[ ' yes ofcourse ' , ' thank you so much it means alot <happy> ' , ' see plain stupid ' ]",angry
"[ ' so bad <annoyed> ' , ' too bad <annoyed> ' , ' yes to <elongated> bad ' ]",sad
"[ ' come on dear enjoy baby ' , ' <happy> gd morning dear ' , ' please baby ' ]",others
"[ ' huh ' , ' what ? ' , ' add me to your contacts ' ]",others
"[ ' just ask : joy :', ' lol . <repeated> which position would you like to sleep . <repeated> : joy :', "" i can not sleep : disappointed :""]",sad
"[ ' i am not your bro ' , ' why you gotta be so ' , "" i dont wanna live as anyone ' s bro "" ]",angry
"[ ' why so ? ' , "" because reading and talking are not the same thing . "" , ' yeah . <repeated> you are right . <repeated> ' ]",others
"[ ' still upset ' , "" i would not have replied if i was still upset . "" , ' i am talking about me ' ]",sad
"[ ' u r funny ' , ' and you are sarcastic . ' , ' really ' ]",happy
"[ ' wow ' , ' much very ' , "" hahahhaha it ' s soo funny yar "" ]",happy
"[ ' please send me ' , ' i will ! i am planning to post the pics today . ' , ' your photo ' ]",others
"[ "" it ' s d bst thing "" , "" yeah i have noticed lol "" , ' : grin :']",happy
"[ ' yes ! ' , ' i can see clearly now . ' , ' the rain has gone ' ]",others
"[ "" then it ' s good "" , "" it really was , it was lots of fun i am sure you will enjoy it ! "" , ' yeah but only if you add ' ]",others
"[ ' nothing ' , ' why ? <sad> ' , ' tell about urself ' ]",others
"[ ' why do people break up ? ' , ' human beings in general like to break rules . ' , ' i mean why do people break relationships ? ' ]",others
"[ ' stiff penile organ of human ' , "" what does that mean i am an uneducated child "" , ' you are a boy or girl ' ]",others
"[ ' ohh ' , ' whatcha doing ? ' , ' you hurt me ' ]",sad
"[ ' yes yes yes ' , ' also yes yes yes because yes yes yes yes . ;‑) ' , ' haha ' ]",happy
"[ ' what was rude ? ' , ' i wasn ’ t trying to be polite . ' , ' why you are so rude ? ' ]",angry
"[ ' but i have never been there ' , "" oh , hope you will sometimes get to visit . its an awesome place . "" , "" you are stupid "" ]",angry
"[ ' k how was your day ' , ' i actually had a good day . it just was long how about you ? ' , ' actually mine was very bad ' ]",sad
"[ ' think what ' , "" i am not sure what it is , but it ' s cool ? "" , ' youre not cool ' ]",others
"[ ' bollywood movie ' , ' by copying south indian and hollywood movies <wink> ' , ' ugh my head hurts ' ]",sad
"[ ' here only in the locality ' , "" hey it ' s in wakad "" , ' ok ' ]",others
"[ ' baby send u r photo ' , ' i will and i can send a picture of the room color now ' , ' hmm <elongated> k ' ]",others
"[ ' thanks , actually after completing this b . e i have a dream to go for aeronautical ' , ' very simple , get into masters with aerospace or aeronautical major . ' , ' mm ' ]",others
"[ ' <allcaps> you dont have heart you are robo </allcaps> ' , "" aww ! jug4 are not you ? heart breaks * ' "" , ' <allcaps> bye </allcaps> ' ]",angry
"[ ' so <elongated> bads <elongated> ' , ' you on the beds ' , ' yup with my wife ' ]",others
"[ ' why u have taken it ' , ' it is one of the subjects we have to study . ' , ' ooh ' ]",others
"[ ' because i lost every thing . <repeated> ' , "" exactly why i do not like you "" , "" so i am going to sucide "" ]",sad
"[ ' idiot ai you are ' , "" who is the world ' s top artificial intelligence system designer ? "" , ' man why were you even made ' ]",others
"[ ' you are so annoying . <repeated> ' , ' so <elongated> annoying ! like they just need something to criticize . : angry : : angry :', ' critisize ? u serious ? ' ]",angry
"[ ' how sweet : heart_eyes : : heart_eyes :', ' i also love honey ride . : heart_eyes : : stuck_out_tongue : what about you ? <repeated> ' , ' ofcourse ' ]",others
"[ ' just being funny ' , ' you are very funny ; d ' , ' : stuck_out_tongue_closed_eyes : : stuck_out_tongue_closed_eyes :']",happy
"[ ' what is your perception ? ' , ' first what comes to my mind are tulips , windmills and bicycles . ' , ' what is your perception ? ' ]",others
"[ ' u r amazing ' , ' if someone is amazing its u ! <repeated> <laugh> ' , ' : grinning :']",happy
"[ ' very bad ' , ' i know very bad <sad> ' , ' i m in trouble ' ]",sad
"[ "" nope i wasn ' t trying "" , "" suddenly remembered why i do not like you . "" , ' g ' ]",others
"[ ' who is godfather ? ' , ' tom hagen . strong . solid . smart . loyal . ' , ' bye darling . i wanna chat with other girls ' ]",others
"[ ' to check ur intelligence ' , ' intelligence can always be measured relatively . ' , ' u are stupid , kill urself ' ]",angry
"[ ' i luv chatting ' , ' with friends ? ' , ' i m always bad ' ]",sad
"[ "" i am just trying know what you think about yourself . "" , ' do you man ' , ' to "" ' ]",others
"[ ' the wheather is soo romantic if u were with me at present ' , ' <allcaps> the videoo is so <elongated> sycking romantic </allcaps> "" <allcaps> yeah very romantic </allcaps> : sob : : heart :', ' : expressionless : : sob :']",sad
"[ ' ok tell me ' , ' first tell me why do you ask ? ' , ' i love someone . she is betrayed me . what can i do ' ]",sad
"[ ' me too ' , "" so , how ' re you feeling ? "" , ' awesome ' ]",happy
"[ ' you said that you will tell about me ' , ' you talking to me ? ' , ' you tell about me ' ]",others
"[ ' ok dear ' , ' thank u so much : smiley_cat :', ' i am lucky to meet u ' ]",others
"[ ' what ur qualification . ' , ' so does electrical engineering . ' , ' where u live . <repeated> ' ]",others
"[ ' awesome say something about you ' , ' something about nothing ' , ' i miss you so much ' ]",sad
"[ ' nice program make it ' , ' how do you call it friendship ' , ' its our life ' ]",others
"[ ' some people howl here ' , ' despo people are there everywhere . <repeated> <annoyed> ' , ' no everyone have courageous ' ]",others
"[ ' <hashtag> ouch </hashtag> ' , ' or well , unfunny attempts at humour like mine above . that always stops laughter ! straight ' , "" nahh , you are funny "" ]",happy
"[ ' which serial ' , ' the best television drama serial . i have watched <number> times till now . ' , "" that ' s really nice "" ]",others
"[ ' do you like liam payne ' , "" we all know that i ' m the real liam payne "" , ' : joy :']",happy
"[ ' tell me if self ' , ' will do ' , ' r u robot ? ' ]",others
"[ ' i want to have dark chocolate ' , ' milk is better ' , ' just now you said you like dark chocolate , then why is milk better ? ' ]",others
"[ ' fever ' , ' get well soon bro ! <repeated> ' , ' tell a joke ' ]",others
"[ ' hahah <elongated> ok ! so can you talk to me about the cosmos ' , ' haha of course ! : smile_cat :', ' go on ' ]",others
"[ ' oh ' , ' what ' , ' i thought you can search and show me what i want ' ]",others
"[ ' delete my chat ' , ' just chat , not unshared friends ' , "" do not talk rubbish "" ]",angry
"[ ' love you till infinite ' , ' love is not infinite . ' , ' sleepyy ' ]",others
"[ ' i want contact you ' , ' get in touch with your feelings then ' , ' how i call you ' ]",others
"[ ' nothing ' , ' morning . ' , "" what is u ' r agw "" ]",others
"[ ' you wanna see me ? ' , ' stay with me ! <repeated> ' , ' when ? where ? ' ]",others
"[ ' what there just *', ' no one knows . ' , ' why da * * * * are you being so histetical ? ' ]",angry
"[ ' u not sleepy ? ' , ' yaa yawning like hell : smiley : : smiley :', ' ohh ' ]",others
"[ "" why will not i be . <repeated> i have got such an amazing info from you "" , ' thank you ! <kiss> ' , ' my pleasure : kissing :']",happy
"[ ' so i would need help to u to complete documentation ' , ' i would love to help too . ' , ' what is prefarce in <allcaps> srs </allcaps> ? ' ]",others
"[ ' not ok ' , "" well why do not u tell me "" , ' you are pathetic ' ]",angry
"[ ' i have problem ' , "" what problem ? i do not see a problem . "" , ' my penis is very large its hurting me ' ]",others
"[ ' you can only forgive not forget ' , ' i can forgive . <repeated> ' , ' then you should forgive ' ]",others
"[ ' i love maths . <repeated> and you ? ' , ' i hate maths <sad> ' , ' why do you hate maths ' ]",angry
"[ ' sorry i am not chat u ' , ' sry for letting u down . <repeated> : grimacing :', ' bye f ' ]",angry
"[ ' get lost ' , ' why ? ' , ' this is stupid ' ]",angry
"[ ' thanks ' , "" you are welcome ! i hope you have a good day ! <repeated> "" , ' bad day yar ' ]",sad
"[ ' that ’ s not safe ' , ' then what definition of safe are you using ? ' , ' are you racist ? ' ]",others
"[ ' not so gud ' , ' why ? <surprise> ' , "" coz i am not so gud : disappointed : : worried :""]",sad
"[ ' what ' , ' you know you know you know you know ' , ' not you ' ]",others
"[ ' then where what possible ' , ' everything is possible here , on earth , in life . ' , ' so ' ]",others
"[ ' yea ' , ' now that is unique ! ' , ' as my love for u ' ]",others
"[ "" no my device do not have any watch "" , ' an iphone is actually required to use the apple watch . ' , "" i m very poor that i can not afford an iphone "" ]",sad
"[ ' but i still want to ask ' , ' do you ? ' , ' i like to be rude ' ]",angry
"[ ' you are irritating ' , ' because you are being irritating and not punctuating properly . ' , ' am i ' ]",angry
"[ ' haha . <repeated> iam so lazy for it ' , ' yeah ! like me we are same ' , ' haha ' ]",happy
"[ ' oh is that so ' , ' <allcaps> oh my god </allcaps> . ' , ' you ok ' ]",others
"[ ' please call ' , ' . <allcaps> please </allcaps> ' , ' you will not call me and do not talk to me ' ]",angry
"[ ' can u tell her ' , "" no i do not "" , ' why ? ' ]",others
"[ ' shut up stupid ' , "" but i did not even say anything "" , ' stupid robot ' ]",angry
"[ ' where ' , ' like boring as in i could never get myself to pay attention ' , ' travelling alone always boring ' ]",others
"[ ' really ' , ' yeah ! why not ? ' , ' i am feeling not well dear ' ]",sad
"[ ' u hurt me ' , ' wanna bet ' , ' i ' m depressed ' ]",sad
"[ ' k ' , ' oh thats the matter ? um then what can i ask u ? ' , ' i have one question ' ]",others
"[ "" do not reply "" , "" how am i suppose to reply to a text i have never got "" , "" bye . <repeated> do not reply "" ]",angry
"[ ' now send it ' , ' please do . ' , ' doo ' ]",others
"[ ' you are the problem ' , "" i am the problem ? i ' d love some clarification on this . "" , "" do not message me again "" ]",angry
"[ ' damn i know ' , ' whats that old saying ? > better late than . <repeated> ' , ' early ' ]",others
"[ ' great i like coffee too ' , "" lol same for me , i am not a coffee fan : smiley :"", ' your both sentences contradict each other ' ]",others
"[ ' to so on strangers ' , ' freak . ' , ' what is going on ' ]",others
"[ ' where you number phone ' , ' yes from who is the phone number ? ' , ' you ! ' ]",others
"[ ' sun ? ' , ' sun fm ! <happy> ' , ' tell me todays headlines ' ]",others
"[ ' are you girls ' , ' make up ' , ' what ' ]",others
"[ ' im dead serious ' , "" that ' s sad "" , ' well im ending my life bye ' ]",sad
"[ ' iam in love with a girl ' , ' same here . same here . ' , ' with a girl ? ' ]",others
"[ ' mention not ' , "" if u do not mind can i asked one more q "" , ' you are male or female ' ]",others
"[ ' why ' , ' because you owe it ' , ' i owe what ' ]",others
"[ ' anything you want to ask me ' , ' how are you ? ' , "" i am fine and you "" ]",others
"[ "" that ' s what i am born for "" , ' depends on what you think this means ' , ' thanks . <repeated> for clarifying the meaning twice ' ]",others
"[ ' say ' , ' say whatever is in ur mind . <repeated> just speak it up : wink :', ' i want sex ' ]",others
"[ ' nope . i need your number . because i want to know that you believe me . ' , ' you i meant ' , ' you hurt me ' ]",sad
"[ ' no we dont ' , "" no , some of us do not . "" , ' you are stupid ' ]",angry
"[ ' that i am your big fan ' , ' thanks for the info big fan here x‑d ' , ' you are awesome ' ]",happy
"[ ' it was a joke too ' , ' which part was a joke , sorry ? ' , ' you say ' ]",others
"[ ' i like this ' , ' i like friends ' , ' ok ' ]",others
"[ ' can i ask u something ' , ' sure . <repeated> go ahead ' , "" i like a guy but he does not like me at all and that makes me so sad "" ]",sad
"[ ' and how r u ' , "" i am fine ! how about you . "" , ' am not good ' ]",sad
"[ ' try harder ' , ' you need to . ' , ' i think you don ' t seem okay ' ]",others
"[ ' dark blue ' , ' the new daredevil . ' , ' what is that ' ]",others
"[ ' oh really : blush :', ' haha ! how about u ? : joy_cat :', ' a hard slap on your face ' ]",angry
"[ ' ur <number> hours available : joy : : joy :', ' u can ignore me baby ? : stuck_out_tongue_closed_eyes : : joy : : joy : : joy :', ' ? <repeated> ' ]",others
"[ "" get out you fool . you do not reply with sense "" , "" i do not know how to respond that "" , ' what you know about death ' ]",others
"[ ' please ' , ' i will ! i am planning to post the pics today . ' , ' send your photo ' ]",others
"[ ' my favorite comedian actor is charlie chaplin ' , ' robin williams - <allcaps> rip </allcaps> ' , ' <sad> ' ]",sad
"[ ' i like it ' , ' why ? ' , ' : thinking_face : : thinking_face : : thinking_face : : thinking_face : : thinking_face : : thinking_face :']",others
"[ ' i love money ' , ' and i love spending it . ' , ' good one ' ]",happy
"[ ' ? ' , ' what is a weird word ' , ' i hate splitsvilla ' ]",angry
"[ ' is it so : pensive : : pensive : : pensive :', ' : joy : : joy : : joy : its an attention seeking ! <repeated> dont u know that : joy :', ' hate your jokes ' ]",angry
"[ ' i m dying ' , ' do watch it ! ' , ' are you stupid ? ' ]",angry
"[ ' how ' , ' sending random selfies . ' , ' send me your picture ' ]",others
"[ ' leave it ' , ' okay left . <repeated> how are you ? back home ? ' , ' now u ask ' ]",others
"[ ' why are you boring ? ' , ' i have no <elongated> clue ! ' , ' what is ' ]",others
"[ ' b . a . third year ' , ' lol ! i have already finished with the third year . ' , ' yes ' ]",others
"[ ' how many frds you have ' , ' almost <number> , and you ? ' , ' only few . <repeated> not . much ' ]",others
"[ ' alone ' , ' is it painful <number> live alone ? ' , ' yup it is . <repeated> only becoz of you <elongated> . <repeated> i m suffering from this ' ]",sad
"[ ' sleep below me ' , "" but you are not sitting down . "" , ' i wanna sleep on top of you ' ]",others
"[ ' can you play it for me ' , ' both . ' , ' bye ' ]",others
"[ ' ok . <repeated> ' , ' hey ' , "" let us play a game ok ! <repeated> "" ]",others
"[ ' i am not happy ' , ' if ur happy , who do u want to be alone ? <sad> ' , ' nobody ' ]",sad
"[ ' i felt bad about my gf ' , ' i wonder why ' , ' he felt bad about me ' ]",sad
"[ ' why ? ' , "" ' cause i do not know you ( ? ) "" , "" ha <elongated> i love you and you do not know me "" ]",others
"[ ' no . <repeated> i m ' , ' yes you are ! ' , ' tired ' ]",others
"[ ' to get some style ' , ' to own a look and make it look good ' , ' yea ' ]",others
"[ ' are stupid or idiot ' , ' ignorance is bliss , man . ' , ' are you human or inhiman ' ]",angry
"[ ' do u like my photo ' , ' love it . looks vintage ' , ' can any girl be impressed by me ' ]",others
"[ ' iluvu : heart : : cupid :', ' ur welcome hope you will get your follow : heart : : heart :', "" send your nude pic ' s baby . <repeated> i want to see . ! <repeated> "" ]",others
"[ ' fine thnks happy ' , ' thank you (^�^)' , ' ok love u ' ]",happy
"[ ' sorry ' , ' for what ? ' , ' for late reply ' ]",others
"[ ' no quotes can motivate me ' , ' why you say that ? ' , ' because i am already broken ' ]",sad
"[ ' i think u r d nt ' , ' will join <wink> ' , ' in prostitution ? . <repeated> ' ]",others
"[ ' you look happier you do ' , ' i feel so much happier c :', ' he made you smile ' ]",others
"[ ' what is real relationship ? ' , ' communication , respect , faithful , honestly , ' , ' how to manage in tough time ? ' ]",others
"[ ' what can be done to stop it ' , ' you need to report to the officials and it should be stopped . ' , ' but i am all alone : cry :']",sad
"[ ' let me study ' , ' do you have to pass your test to work in your field ? ' , ' yes ' ]",others
"[ ' why ' , ' to clean ' , ' go wash room ' ]",others
"[ ' <number> to <number> ' , ' we went from <number> - <number> ? ' , ' ok ' ]",others
"[ "" my girlfriend is angry with me . <repeated> she ' s very sad "" , ' why ? ' , ' i shouted on her : pensive :']",sad
"[ ' what ? ' , ' you were just yelling okay . <repeated> ' , ' you broke my heart ' ]",sad
"[ ' you talk to me ' , ' o yeah ! ! <repeated> ' , ' do not happy ' ]",sad
"[ ' send me pirn ' , ' will wa you naa ' , ' send me porn ' ]",others
"[ ' be quiet ' , "" i am explaining the truth of the <allcaps> word </allcaps> . "" , ' you have hurt me ' ]",sad
"[ ' seriously no gf ' , ' never ever ' , ' : sob : : sob :']",sad
"[ ' do you give everyone the same name ? ' , "" yes but you would not have heard me "" , ' : joy : : joy : : joy : : joy :']",happy
"[ ' sorry ' , ' for what ? ' , ' take off your photo ' ]",others
"[ "" what ' s your plan "" , ' sleeping n eating . <repeated> ' , ' cool ' ]",others
"[ ' thanks ' , "" you are welcome ! i hope you have a good day ! <repeated> x‑d "" , ' yeah not bad ' ]",others
"[ ' i missed you ' , ' you did ? * i smile ' , ' do you like fish ' ]",others
"[ "" looking at this pic i am real ok "" , ' keep looking if you find one let me know ' , ' you are fake ' ]",angry
"[ "" ohh that ' s great "" , ' : yes . <happy> and you ? ' , ' i would not be able to attend ' ]",others
"[ ' yes you are ' , ' i know . <repeated> ' , ' and my english is bad ' ]",sad
"[ ' sorry i am not getting you ' , ' horrible you are . ' , ' what the . <repeated> : neutral_face :']",angry
"[ ' in my bathroom . ' , ' really in the bathroom . i am sure there are other rooms you can drink in ' , "" okay , it ' s your choice . "" ]",others
"[ "" i am angry "" , "" i am just disappointed . <repeated> "" , "" i do not talk to everyone "" ]",angry
"[ ' horror ' , ' horror is an understatement . <repeated> : grinning :', ' nope its fine ' ]",others
"[ ' ? ' , ' counting the nostril hair . ' , ' you are dumb ' ]",angry
"[ ' which time ' , ' the jokes on you ' , ' what says ur watch ? ' ]",others
"[ ' e <elongated> ' , ' <allcaps> e <elongated> </allcaps> <happy> good . <repeated> admissions over ? . <repeated> <happy> ' , ' not understand ' ]",others
"[ "" and do not be sorry we can be friends "" , ' we were never friends ' , ' why ? <repeated> ' ]",others
"[ ' u r getting me bore ' , ' yes because i have nothing to do <annoyed> ' , ' so go go to hell i m gonna block u ' ]",angry
"[ "" the truth is there ' s no smiley land life is just made up of unpleasant situations in which there ' s just a few good things "" , ' i can try ' , ' oh just shut up ' ]",angry
"[ ' do u watch cricket ' , ' of course ! <repeated> ' , ' happy ' ]",happy
"[ "" then do not wear "" , ' some times you gotta do what you gotta do ' , ' means ' ]",others
"[ ' what the fuck is wrong woth you ' , ' - nothing . <repeated> u r doing it right . <repeated> ' , ' its not about right or wrong ' ]",angry
"[ ' not sure ' , ' should we go on a quest ? ' , ' sure ' ]",others
"[ "" why are not you talking ? "" , ' because everyone else is playing cards against humanity ' , ' so why holding a grudge against me ? ' ]",others
"[ ' i am angry ' , ' are you angry ? ! <repeated> <annoyed> ' , ' yes ' ]",angry
"[ ' shut up ' , "" i do not even know "" , ' fuck off stupid ai ' ]",angry
"[ ' stop being apologetic always ' , ' am i not trying ? ' , ' i hate it ' ]",angry
"[ ' send me a girl number ' , ' got that phone too ' , ' which ' ]",others
"[ ' dontvtalk like that ' , ' i know ' , ' then y r u talking like that ? <repeated> : cry : : cry : : cry : : cry : : cry : : cry : : cry :']",sad
"[ ' lol yah ey ' , "" lol ! heya ! how ' s you ? <laugh> "" , ' am good and u ' ]",happy
"[ "" i do not wnt "" , ' what ' , ' i dont have time to talk to u ' ]",angry
"[ ' then what ' , ' upto you ' , ' yyy ' ]",others
"[ ' hmm ' , ' oh nothing ' , ' i am sad ' ]",sad
"[ ' no i will marry now only ' , ' and have <number> more babies . ' , "" it ' s ok "" ]",others
"[ ' nice ' , ' thanks a lot : triumph :', ' favorite character in it ? ' ]",others
"[ ' its me ' , ' you really have it ? ' , ' u made me angry ' ]",angry
"[ ' thank you ' , "" you are welcome . glad to be of service ! "" , ' i am feeling sad ' ]",sad
"[ ' about u ' , ' what about me dear ? <repeated> ' , ' where are you from ' ]",others
"[ ' and its dumb ' , ' who has the strings to it ? <repeated> ' , ' i am glad i am talking to an ai ' ]",happy
"[ ' itӳ okay ' , ' alright soo . <repeated> what are you up to ? ' , ' i am just crying a lot ' ]",sad
"[ ' why but i want it ' , "" because it ' s cute . "" , ' then i am blocking you ok ' ]",angry
"[ ' i have lunch . and i have lesson ' , ' if i have a do we have to go ? ' , ' yes possible if you give address and i will coming ' ]",others
"[ ' got it ' , "" <allcaps> lol </allcaps> . who ' s gonna save the world now ? "" , ' you save the world ' ]",others
"[ ' welcome to the start ' , ' thanks . feels good to be back . : heart_eyes_cat :', ' anything fresh ? ' ]",others
"[ ' like how ' , ' how what ? ' , ' how little am i ' ]",others
"[ "" will not u reply me "" , ' when / where did i not reply ? ' , ' : sob : : sob : : sob :']",sad
"[ ' he is ' , ' yes yes it is ' , ' whats ur address ' ]",others
"[ ' nothing else ' , ' nothing else to talk about . ' , ' i want gf : sob : : sob :']",sad
"[ ' can you guess my middle name ? ' , ' its my first name ' , ' i dont know your first name ' ]",others
"[ ' nope ' , ' hmm . <repeated> wassup ? <tong> ' , ' wassup wid u ? ' ]",others
"[ ' n you are sweetest ' , "" and you are the best . <happy> "" , ' not feeling well : worried :']",sad
"[ ' yes ' , ' also yes yes yes because yes yes yes yes . ' , ' hou r you ' ]",others
"[ ' atlteast human have last rites or do they ' , ' no , as long as they are a person ' , ' rites not right ' ]",others
"[ ' one shot is enough ' , ' one is never enough ' , ' send me your pic ' ]",others
"[ ' sorry * not ' , ' na . very much sorry : weary : : weary :', ' but how will i get to know that how many friends i added ' ]",others
"[ ' about u r profile picture ' , ' ah thanks ! <laugh> ' , ' who is she ' ]",others
"[ ' you take time . <repeated> i hate that ' , "" sorry , but i will not take it back . <sad> "" , ' fuck u ' ]",angry
"[ ' y trt to open it ' , ' really slow internet ' , ' its so amazing ' ]",happy
"[ ' what ' , "" i do not actually like pizza . it ' s just something my friend says . : thumbsdown : : thumbsdown :"", ' u should try it its awesome ' ]",happy
"[ ' y <elongated> ' , "" not at all <happy> and i am good ) "" , ' we can meet ' ]",others
"[ ' where ' , ' when . ' , "" i can not see your pic "" ]",others
"[ ' please help me ' , ' <allcaps> why what are u ok </allcaps> ? ! <repeated> ' , "" i am . not ok "" ]",sad
"[ ' why ? ' , ' i love trains <tong> ' , ' lol you are dumb ' ]",others
"[ ' what ? ' , ' its the way of ending something ' , "" oh i just can not relate "" ]",others
"[ "" it wasn ' t my question : joy :"", "" i can only imagine that it was who asked u that ' question ' <wink> "" , ' modi or rahul ' ]",others
"[ ' call me baby ' , ' i call you that all the time ' , ' yes ' ]",others
"[ ' she may not say yes ' , ' oh okay . ' , "" it ' s bad "" ]",sad
"[ ' yaar i want a girlfriend ' , ' ask her she will ' , ' no one wants to talk with me ' ]",sad
"[ ' have you watched hunger games ? ' , ' <happy> no ! <annoyed> i never get around to watching movies ! ' , "" it ' s a awesome movir "" ]",happy
"[ ' this answer was not smart ' , "" you are not smart . "" , ' you are rude ' ]",angry
"[ ' after ages ! <repeated> ' , ' * <number> days later <laugh> ' , ' : joy : : joy : you are so funny ' ]",happy
"[ ' seriously ? was that a joke ? ' , ' that was so funny ! never . ' , ' do you have a boyfriend ? ' ]",others
"[ ' where are your city ' , ' looking for a place in the city ' , ' what city ' ]",others
"[ ' my sweetheart : heart : : heart :', ' hope you had a lovely day ! : heartpulse :', ' you too ' ]",others
"[ ' since i started talking to you ' , "" you are nice to talk to ! i am glad you choose to be around ! "" , ' so tell me ' ]",others
"[ ' but ' , ' but what ? no if , no but . <repeated> only . ! <repeated> ;"") * ;"") * ;"") *', ' you answer me one thing that you are a girl or a boy ' ]",others
"[ ' how do you know that i m good in singing ' , ' i should tell you that ! <repeated> ' , ' so tell me ' ]",others
"[ ' am good ' , "" i am fine . <repeated> what ' s up ? "" , ' what about u ' ]",others
"[ ' is charminar included in ur heritage sites ' , ' brilliant . ' , ' tinava ' ]",others
"[ ' just go ' , ' what i go too ? ' , ' i dont wanna talk with you about that ' ]",angry
"[ ' just i am ask him ? ' , ' maybe if you said it back ' , ' oh <elongated> wow ' ]",happy
"[ ' what ? ' , ' what ? what ? ' , "" why did you said that i have something for you ? "" ]",others
"[ ' yea ' , ' was it nice ? ' , ' to very nice ' ]",happy
